date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022-11-16,2023,0,,MIL,CLE,1576.32113538396,1546.96091166388,0.6780134403712768,0.32198655962872325,1584.17813613969,1539.10391090815,,,,,,,1488.78553829529,1542.52584237023,0.534524419003089,0.465475580996911,113,98,57,26,42
2022-11-16,2023,0,,DAL,HOU,1588.75746927444,1324.34652142662,0.8906811865073172,0.1093188134926828,1564.28297187412,1348.82101882694,,,,,,,1497.74691151453,1296.0530678886,0.790885824163138,0.209114175836862,92,101,12,4,8
2022-11-16,2023,0,,DEN,NYK,1560.69371598283,1501.89068938769,0.7138473438977202,0.2861526561022798,1551.55043764286,1511.03396772766,,,,,,,1457.97759630191,1509.41173098908,0.651285326331787,0.348714673668213,103,106,44,27,36
2022-11-16,2023,0,,PHO,GSW,1596.46375124745,1593.87748945385,0.6434876590749503,0.3565123409250497,1603.71964257631,1586.62159812499,,,,,,,1556.77859056793,1584.91253952717,0.562762577870854,0.437237422129146,130,119,77,30,54
2022-11-17,2023,0,,SAC,SAS,1467.03251255381,1445.39070287237,0.6682379980071778,0.33176200199282224,1476.24209859276,1436.18111683342,,,,,,,1487.50526319664,1448.11718697625,0.657121175803893,0.342878824196107,130,112,37,27,32
2022-11-17,2023,0,,POR,BRK,1432.87432099732,1504.98638290931,0.5400479970205122,0.4599520029794878,1427.53635162106,1510.32435228557,,,,,,,1474.36421228397,1500.30457567695,0.56894279827548,0.43105720172452,107,109,45,62,54
2022-11-17,2023,0,,LAC,DET,1485.64140321348,1351.78767888714,0.7935028054554029,0.20649719454459714,1488.08975489206,1349.33932720856,,,,,,,1551.81980388554,1328.71820684646,0.849118659339537,0.150881340660463,96,91,24,8,16
2022-11-18,2023,0,,WAS,MIA,1456.41174629676,1566.26729585078,0.4858205270912251,0.514179472908775,1460.60131386403,1562.07772828351,,,,,,,1440.55608171099,1251.94865923369,0.818391731056229,0.181608268943771,107,106,4,17,11
2022-11-18,2023,0,,PHI,MIL,1576.89883947502,1584.17813613969,0.6303557470535563,0.36964425294644365,1583.14756093877,1577.92941467594,,,,,,,1603.25324486998,1575.80614917361,0.643016327111125,0.356983672888875,110,102,83,14,49
2022-11-18,2023,0,,CLE,CHO,1539.10391090815,1440.59815220809,0.758173367578256,0.24182663242174396,1543.43520157003,1436.26686154621,,,,,,,1553.41364305861,1411.90565581679,0.778671415470028,0.221328584529972,132,122,42,29,36
2022-11-18,2023,0,,HOU,IND,1348.82101882694,1453.51396503427,0.49324671821883737,0.5067532817811626,1339.8978390812,1462.43714478001,,,,,,,1246.02290113349,1480.85639499727,0.285010583027343,0.714989416972657,91,99,6,12,9
2022-11-18,2023,0,,MEM,OKC,1587.07085251309,1425.0266919277,0.8188310042451487,0.18116899575485135,1590.36923165546,1421.72831278533,,,,,,,1581.0265319191,1417.28232833361,0.798107355478029,0.201892644521971,121,110,48,6,27
2022-11-18,2023,0,,CHI,ORL,1455.40850353274,1365.22865047056,0.7492776085025886,0.2507223914974114,1448.26457137655,1372.37258262675,,,,,,,1481.45972850467,1339.04835074083,0.779203397885326,0.220796602114674,107,108,17,11,14
2022-11-18,2023,0,,NOP,BOS,1569.94929434657,1686.39724560571,0.47634716276706035,0.5236528372329396,1561.41182552947,1694.93471442281,,,,,,,1562.48333437223,1683.90659708326,0.430739500670752,0.569260499329248,109,117,90,27,59
2022-11-18,2023,0,,DAL,DEN,1564.28297187412,1551.55043764286,0.6567716968329371,0.3432283031670629,1577.37902925035,1538.45438026663,,,,,,,1611.50082523878,1384.20573516166,0.853075957404525,0.146924042595475,127,99,46,7,27
2022-11-18,2023,0,,UTA,PHO,1569.27617954259,1603.71964257631,0.5932395304097299,0.4067604695902701,1572.40050279811,1600.59531932079,,,,,,,1549.46161207014,1568.89969701261,0.629951381389651,0.370048618610349,134,133,73,28,51
2022-11-18,2023,0,,GSW,NYK,1586.62159812499,1511.03396772766,0.7331695703078799,0.2668304296921201,1591.47755548214,1506.17801037051,,,,,,,1578.01317533049,1511.42301175532,0.690158505875383,0.309841494124617,111,101,69,51,60
2022-11-18,2023,0,,LAL,DET,1404.34529136204,1349.33932720856,0.7093617088863363,0.2906382911136637,1408.69593397007,1344.98868460053,,,,,,,1405.22212977519,1328.4762592527,0.754969318222935,0.245030681777065,128,121,7,1,4
2022-11-19,2023,0,,ATL,TOR,1550.87186691451,1555.13206710328,0.6343960011452137,0.36560399885478634,1554.15361007871,1551.85032393908,,,,,,,1560.23873318459,1552.29618459293,0.629424869936044,0.370575130063956,124,122,72,28,50
2022-11-19,2023,0,,IND,ORL,1462.43714478001,1372.37258262675,0.7491529107934632,0.25084708920653676,1464.19731164458,1370.61241576218,,,,,,,1486.36380273757,1258.95948100936,0.848922236344529,0.151077763655471,114,113,7,8,8
2022-11-19,2023,0,,PHI,MIN,1583.14756093877,1509.19415099235,0.7313251640451195,0.2686748359548805,1573.64853251381,1518.69317941731,,,,,,,1542.65004169711,1543.13463558807,0.541809149996743,0.458190850003257,109,112,68,42,55
2022-11-19,2023,0,,POR,UTA,1427.53635162106,1572.40050279811,0.43579177828347454,0.5642082217165254,1421.61520848161,1578.32164593756,,,,,,,1468.10647620011,1557.26990557407,0.546116860220575,0.453883139779425,113,118,56,64,60
2022-11-19,2023,0,,LAC,SAS,1488.08975489206,1436.18111683342,0.7056721381510757,0.29432786184892434,1497.28032423172,1426.99054749376,,,,,,,1546.53368316091,1386.26904580656,0.79461996573608,0.20538003426392,119,97,35,17,26
2022-11-20,2023,0,,PHO,NYK,1600.59531932079,1506.17801037051,0.7538321283554693,0.2461678716445307,1607.8161377624,1498.9571919289,,,,,,,1568.60701301985,1522.83492138355,0.674728598231702,0.325271401768298,116,95,69,28,49
2022-11-20,2023,0,,WAS,CHO,1460.60131386403,1436.26686154621,0.6716653011229866,0.3283346988770134,1464.37861427254,1432.4895611377,,,,,,,1451.56007607086,1434.90699854256,0.625754908213132,0.374245091786868,106,102,28,40,34
2022-11-20,2023,0,,SAC,DET,1476.24209859276,1344.98868460053,0.7910393338748417,0.2089606661251583,1479.44414832725,1341.78663486604,,,,,,,1487.1688142583,1334.55044350388,0.78555108693943,0.21444891306057,137,129,17,8,13
2022-11-20,2023,0,,CLE,MIA,1543.43520157003,1562.07772828351,0.6149887127470272,0.38501128725297284,1557.6904872437,1547.82244260984,,,,,,,1549.67198311628,1450.02052298973,0.735790885369805,0.264209114630195,113,87,50,32,41
2022-11-20,2023,0,,BRK,MEM,1510.32435228557,1590.36923165546,0.5286861903572678,0.4713138096427322,1521.12061748159,1579.57296645944,,,,,,,1535.12184788446,1494.79138097549,0.642755565903373,0.357244434096627,127,115,57,27,42
2022-11-20,2023,0,,HOU,GSW,1339.8978390812,1591.47755548214,0.29472127741738463,0.7052787225826154,1335.47529233186,1595.90010223147,,,,,,,1311.65600934163,1583.09000483643,0.250185874855403,0.749814125144597,120,127,25,9,17
2022-11-20,2023,0,,DAL,DEN,1577.37902925035,1538.45438026663,0.6899134203954486,0.31008657960455144,1571.10454810741,1544.72886140957,,,,,,,1620.18642282032,1405.86548207584,0.84036242679814,0.15963757320186,97,98,53,9,31
2022-11-20,2023,0,,LAL,SAS,1408.69593397007,1426.99054749376,0.6154628095742815,0.38453719042571854,1424.86154301282,1410.82493845101,,,,,,,1409.50870996357,1369.90144554439,0.713308375862162,0.286691624137838,123,92,12,4,8
2022-11-21,2023,0,,IND,ORL,1464.19731164458,1370.61241576218,0.7529418448579779,0.24705815514202212,1471.44842347869,1363.36130392807,,,,,,,1484.3200228087,1281.27246238674,0.833493350867267,0.166506649132733,123,102,9,8,9
2022-11-21,2023,0,,CLE,ATL,1557.6904872437,1554.15361007871,0.6447420513391972,0.35525794866080285,1565.32577595627,1546.51832136614,,,,,,,1546.76175692323,1580.82456514268,0.499334948822378,0.500665051177622,114,102,75,42,59
2022-11-21,2023,0,,MIL,POR,1577.92941467594,1421.61520848161,0.8138863420164687,0.1861136579835313,1580.73391546475,1418.8107076928,,,,,,,1570.38914254287,1423.89423749387,0.788357038816516,0.211642961183484,119,111,48,18,33
2022-11-21,2023,0,,NOP,GSW,1561.41182552947,1595.90010223147,0.5931772795349551,0.40682272046504486,1584.22481563622,1573.08711212472,,,,,,,1564.65114463953,1285.30353671214,0.908073029201025,0.0919269707989746,128,83,18,10,14
2022-11-21,2023,0,,OKC,NYK,1421.72831278533,1498.9571919289,0.5327234353527978,0.46727656464720224,1410.46646474177,1510.21903997246,,,,,,,1401.64001111539,1509.47846227165,0.531774576778693,0.468225423221307,119,129,31,26,29
2022-11-21,2023,0,,MIN,MIA,1518.69317941731,1547.82244260984,0.600599765083074,0.399400234916926,1523.4740300415,1543.04159198565,,,,,,,1547.5587024428,1392.09236467214,0.831633858069034,0.168366141930966,105,101,36,21,29
2022-11-21,2023,0,,CHI,BOS,1448.26457137655,1694.93471442281,0.3006296729848158,0.6993703270151842,1468.64623894169,1674.55304685767,,,,,,,1476.54626708581,1692.56633246361,0.314706397583234,0.685293602416766,121,107,79,27,53
2022-11-21,2023,0,,LAC,UTA,1497.28032423172,1578.32164593756,0.5272566833939091,0.4727433166060909,1505.11564287444,1570.48632729484,,,,,,,1492.35764987672,1526.40705045603,0.5623422586595,0.4376577413405,121,114,55,55,55
2022-11-22,2023,0,,PHI,BRK,1573.64853251381,1521.12061748159,0.7064120095046996,0.2935879904953004,1578.74243368215,1516.02671631325,,,,,,,1447.68840745659,1551.41987026469,0.453102032307049,0.546897967692951,115,106,49,53,51
2022-11-22,2023,0,,MEM,SAC,1579.57296645944,1479.44414832725,0.7598822544215524,0.24011774557844756,1568.12924008704,1490.88787469965,,,,,,,1556.99333820506,1492.66877483853,0.693353581256951,0.306646418743049,109,113,60,27,44
2022-11-22,2023,0,,DEN,DET,1544.72886140957,1341.78663486604,0.851178674631325,0.14882132536867498,1533.8721320945,1352.64336418111,,,,,,,1589.97537203928,1332.20710106805,0.897132931446934,0.102867068553066,108,110,30,2,16
2022-11-22,2023,0,,PHO,LAL,1607.8161377624,1424.86154301282,0.8360075946525811,0.16399240534741888,1610.59155238147,1422.08612839375,,,,,,,1567.36308049964,1423.19206810282,0.78649363615574,0.21350636384426,115,105,47,7,27
2022-11-23,2023,0,,CLE,POR,1565.32577595627,1418.8107076928,0.8051901966437806,0.19480980335621945,1570.28237621215,1413.85410743692,,,,,,,1548.25869715677,1423.97403729664,0.762620621994031,0.237379378005969,114,96,44,30,37
2022-11-23,2023,0,,IND,MIN,1471.44842347869,1523.4740300415,0.5686052352227996,0.4313947647772004,1456.23822024854,1538.68423327165,,,,,,,1492.15296749204,1550.63538356447,0.530738155504533,0.469261844495467,101,115,59,61,60
2022-11-23,2023,0,,CHO,PHI,1432.4895611377,1578.74243368215,0.43382722376541966,0.5661727762345803,1441.58212734518,1569.64986747467,,,,,,,1425.52207769548,1437.46131098417,0.655625824048957,0.344374175951043,107,101,24,18,21
2022-11-23,2023,0,,TOR,BRK,1551.85032393908,1516.02671631325,0.6860816094602138,0.3139183905397862,1532.05057386604,1535.82646638629,,,,,,,1436.83903452901,1559.0736551363,0.491733353882479,0.508266646117521,98,112,48,60,54
2022-11-23,2023,0,,ATL,SAC,1546.51832136614,1490.88787469965,0.710102284403923,0.289897715596077,1551.5370923634,1485.86910370239,,,,,,,1555.57097448349,1498.8583948423,0.739406088074827,0.260593911925173,115,106,62,38,50
2022-11-23,2023,0,,MIA,WAS,1543.04159198565,1464.37861427254,0.736618539820666,0.26338146017933395,1547.22613757634,1460.19406868185,,,,,,,1420.40733881304,1444.4097702253,0.561316199684098,0.438683800315902,113,105,24,66,45
2022-11-23,2023,0,,BOS,DAL,1674.55304685767,1571.10454810741,0.7633516828443871,0.23664831715561285,1679.54049627631,1566.11709868877,,,,,,,1675.70528490666,1607.89100846395,0.694365934929135,0.305634065070865,125,112,93,17,55
2022-11-23,2023,0,,SAS,NOP,1410.82493845101,1584.22481563622,0.39591301902891723,0.6040869809710827,1399.00199579754,1596.04775828969,,,,,,,1384.66140037056,1565.79863891871,0.347719635910554,0.652280364089446,110,129,38,14,26
2022-11-23,2023,0,,MIL,CHI,1580.73391546475,1468.64623894169,0.7722174623784842,0.2277825376215158,1567.64421572297,1481.73593868347,,,,,,,1581.29452555602,1492.12981496568,0.721514272504048,0.278485727495952,113,118,65,22,44
2022-11-23,2023,0,,OKC,DEN,1410.46646474177,1533.8721320945,0.4663673999586241,0.5336326000413759,1404.023108532,1540.31548830427,,,,,,,1375.23901688142,1556.55516365942,0.427356225177337,0.572643774822663,126,131,34,9,22
2022-11-23,2023,0,,UTA,DET,1570.48632729484,1352.64336418111,0.8617201662369484,0.13827983376305164,1547.9905545405,1375.13913693545,,,,,,,1521.89232596231,1326.29986611797,0.881898803836747,0.118101196163253,116,125,20,5,13
2022-11-23,2023,0,,GSW,LAC,1573.08711212472,1505.11564287444,0.7245054629501609,0.27549453704983906,1580.20167530794,1498.00107969122,,,,,,,1551.06317310018,1445.06577331824,0.72352773223808,0.27647226776192,124,107,49,57,53
2022-11-25,2023,0,,CHO,MIN,1441.58212734518,1538.68423327165,0.5041703081014888,0.4958296918985112,1446.36260838086,1533.90375223597,,,,,,,1395.73855836654,1579.44754099304,0.354350826727413,0.645649173272588,110,108,43,32,38
2022-11-25,2023,0,,ORL,PHI,1363.36130392807,1569.64986747467,0.35163818012664355,0.6483618198733565,1357.4764346878,1575.53473671494,,,,,,,1303.71645979828,1444.14785354963,0.398878752152443,0.601121247847557,99,107,8,12,10
2022-11-25,2023,0,,NYK,POR,1510.21903997246,1413.85410743692,0.7559066980621749,0.24409330193782508,1500.19188510302,1423.88126230636,,,,,,,1514.05944424942,1427.581387605,0.705223778338568,0.294776221661432,129,132,38,49,44
2022-11-25,2023,0,,BOS,SAC,1679.54049627631,1485.86910370239,0.8442910112645794,0.1557089887354206,1683.38121948133,1482.02838049737,,,,,,,1686.1189575681,1493.00588089557,0.824949364088817,0.175050635911183,122,104,81,16,49
2022-11-25,2023,0,,OKC,CHI,1404.023108532,1481.73593868347,0.5320298942396287,0.46797010576037135,1409.8386497826,1475.92039743287,,,,,,,1374.19508669321,1497.3724568184,0.446226268772016,0.553773731227984,123,119,25,26,26
2022-11-25,2023,0,,HOU,ATL,1335.47529233186,1551.5370923634,0.33892119720610686,0.6610788027938932,1346.74562145457,1540.26676324069,,,,,,,1296.24627493026,1533.98464562004,0.281626810415277,0.718373189584723,128,122,16,9,13
2022-11-25,2023,0,,MEM,NOP,1568.12924008704,1596.04775828969,0.6022704544178883,0.3977295455821117,1580.87534152694,1583.30165684979,,,,,,,1523.3583370298,1582.92551534111,0.524205618325314,0.475794381674686,132,111,71,19,45
2022-11-25,2023,0,,SAS,LAL,1399.00199579754,1422.08612839375,0.6089172782622284,0.3910827217377716,1384.71271696558,1436.37540722571,,,,,,,1378.01767293102,1424.00435488333,0.550718342234906,0.449281657765094,94,105,15,4,10
2022-11-25,2023,0,,MIL,CLE,1567.64421572297,1570.28237621215,0.6365589226173092,0.3634410773826908,1576.72339345115,1561.20319848397,,,,,,,1579.5610124856,1576.242306217,0.61462035855926,0.38537964144074,117,102,79,16,48
2022-11-25,2023,0,,IND,BRK,1456.23822024854,1535.82646638629,0.5293411255790585,0.47065887442094145,1466.43687575957,1525.62781087526,,,,,,,1476.7047302418,1564.35319232612,0.488179149585724,0.511820850414276,128,117,59,68,64
2022-11-25,2023,0,,MIA,WAS,1547.22613757634,1460.19406868185,0.7458582022035835,0.25414179779641655,1549.69791512616,1457.72229113203,,,,,,,1442.48518388332,1462.92790079718,0.571434846900088,0.428565153099912,110,107,31,59,45
2022-11-25,2023,0,,PHO,DET,1610.59155238147,1375.13913693545,0.8733622011507735,0.12663779884922655,1612.13567894471,1373.59501037221,,,,,,,1568.04689072813,1326.04335791773,0.866722913983829,0.133277086016171,108,102,26,1,14
2022-11-25,2023,0,,GSW,UTA,1580.20167530794,1547.9905545405,0.6815856477599067,0.3184143522400933,1586.54328378817,1541.64894606027,,,,,,,1567.25379192445,1509.75312015015,0.681120842986846,0.318879157013154,129,118,67,52,60
2022-11-25,2023,0,,LAC,DEN,1498.00107969122,1540.31548830427,0.5822617277039008,0.41773827229609917,1485.33153874101,1552.98502925448,,,,,,,1438.724055344,1581.90568427615,0.406848110576394,0.593151889423606,104,114,53,41,47
2022-11-26,2023,0,,TOR,DAL,1532.05057386604,1566.11709868877,0.593763018323914,0.406236981676086,1537.48177963321,1560.6858929216,,,,,,,1545.91150777303,1595.06874240376,0.537612184138265,0.462387815861735,105,100,77,46,62
2022-11-26,2023,0,,SAS,LAL,1384.71271696558,1436.37540722571,0.5691176073556504,0.4308823926443496,1376.38031563363,1444.70780855766,,,,,,,1385.96292009962,1361.59085647306,0.640764564404049,0.359235435595951,138,143,9,4,7
2022-11-26,2023,0,,HOU,OKC,1346.74562145457,1409.8386497826,0.5529145198086236,0.4470854801913764,1357.38749621203,1399.19677502514,,,,,,,1317.02007009335,1386.00512137312,0.50623095014307,0.49376904985693,118,105,5,1,3
2022-11-26,2023,0,,PHO,UTA,1612.13567894471,1541.64894606027,0.7273860225542126,0.2726139774457874,1614.07494625035,1539.70967875463,,,,,,,1564.34687143509,1505.14172593728,0.695252628682806,0.304747371317194,113,112,65,23,44
2022-11-27,2023,0,,BRK,POR,1525.62781087526,1423.88126230636,0.7615772926756657,0.23842270732433435,1530.90854978128,1418.60052340034,,,,,,,1567.0263714968,1430.06933451621,0.763750683040064,0.236249316959936,111,97,48,43,46
2022-11-27,2023,0,,MIN,GSW,1533.90375223597,1586.54328378817,0.5677381503891645,0.43226184961083547,1512.57968579945,1607.86735022469,,,,,,,1590.82272981085,1572.97872861406,0.63964250739242,0.36035749260758,114,137,80,56,68
2022-11-27,2023,0,,LAC,IND,1485.33153874101,1466.43687575957,0.6647228528749146,0.3352771471250854,1493.20692392989,1458.56149057069,,,,,,,1432.91719383833,1480.39806332091,0.551779948946019,0.448220051053981,114,100,32,62,47
2022-11-27,2023,0,,ATL,MIA,1540.26676324069,1549.69791512616,0.6274648362503221,0.3725351637496779,1527.98283357796,1561.98184478889,,,,,,,1528.06351638734,1508.15326937504,0.638637335860897,0.361362664139103,98,106,58,53,56
2022-11-27,2023,0,,DET,CLE,1373.59501037221,1561.20319848397,0.3765275710428839,0.6234724289571161,1367.20560036697,1567.59260848921,,,,,,,1344.56801273327,1554.36155895129,0.309316788181943,0.690683211818057,94,102,27,8,18
2022-11-27,2023,0,,NYK,MEM,1500.19188510302,1580.87534152694,0.5277701334643266,0.47222986653567345,1493.41148027363,1587.65574635633,,,,,,,1511.31392885102,1554.82572010085,0.547379683133276,0.452620316866724,123,127,64,28,46
2022-11-27,2023,0,,ORL,PHI,1357.4764346878,1575.53473671494,0.3363509825470244,0.6636490174529757,1344.03709311931,1588.97407828343,,,,,,,1302.52198197234,1460.41362957077,0.37800602199824,0.62199397800176,103,133,9,8,9
2022-11-27,2023,0,,BOS,WAS,1683.38121948133,1457.72229113203,0.8669946536280951,0.13300534637190486,1685.43536225444,1455.66814835892,,,,,,,1645.07827332424,1489.71985964192,0.793184200569832,0.206815799430168,130,121,75,15,45
2022-11-27,2023,0,,MIL,DAL,1576.72339345115,1560.6858929216,0.661047461651769,0.338952538348231,1582.76148941397,1554.64779695878,,,,,,,1589.77603211514,1615.33455060764,0.638725375192122,0.361274624807878,124,115,86,21,54
2022-11-28,2023,0,,PHI,ATL,1588.97407828343,1527.98283357796,0.7164134547838698,0.28358654521613025,1591.78313849637,1525.17377336502,,,,,,,1577.80361472727,1554.00929135451,0.630896103947224,0.369103896052776,104,101,76,37,57
2022-11-28,2023,0,,WAS,MIN,1455.66814835892,1512.57968579945,0.56169331259858,0.43830668740142,1467.07712285955,1501.17071129882,,,,,,,1464.16524642498,1557.58111771383,0.472203117566605,0.527796882433395,142,127,55,50,53
2022-11-28,2023,0,,BOS,CHO,1685.43536225444,1446.36260838086,0.8756492784912067,0.12435072150879334,1690.22397978082,1441.57399085448,,,,,,,1663.59043285461,1285.44906851632,0.912282052246806,0.0877179477531936,140,105,30,5,18
2022-11-28,2023,0,,TOR,CLE,1537.48177963321,1567.59260848921,0.599243594541908,0.400756405458092,1546.31450565265,1558.75988246977,,,,,,,1579.04090069768,1539.52102337024,0.714894096629738,0.285105903370262,100,88,73,24,49
2022-11-28,2023,0,,BRK,ORL,1530.90854978128,1344.03709311931,0.8390754283927425,0.16092457160725748,1533.11078428226,1341.83485861833,,,,,,,1571.42014500054,1288.78147354065,0.887706799459723,0.112293200540277,109,102,20,7,14
2022-11-28,2023,0,,NOP,OKC,1583.30165684979,1399.19677502514,0.8369133879924536,0.16308661200754637,1584.98247386573,1397.5159580092,,,,,,,1515.91986758296,1371.43752633499,0.774764616421443,0.225235383578557,105,101,27,9,18
2022-11-28,2023,0,,UTA,CHI,1539.70967875463,1475.92039743287,0.7196743578603099,0.28032564213969013,1525.77488034895,1489.85519583855,,,,,,,1509.27741418176,1495.76609786431,0.671814684946215,0.328185315053785,107,114,51,52,52
2022-11-28,2023,0,,DEN,HOU,1552.98502925448,1357.38749621203,0.8457430905998591,0.15425690940014092,1556.4927889686,1353.87973649791,,,,,,,1600.56779674157,1334.44978121087,0.900939239841746,0.0990607601582539,129,113,32,1,17
2022-11-28,2023,0,,SAC,PHO,1482.02838049737,1614.07494625035,0.45401162981092646,0.5459883701890735,1475.79800943159,1620.30531731613,,,,,,,1496.54649601022,1565.89323432072,0.484449593305604,0.515550406694396,117,122,63,34,49
2022-11-28,2023,0,,LAL,IND,1444.70780855766,1458.56149057069,0.6214948790863588,0.3785051209136412,1439.31188351547,1463.95741561288,,,,,,,1448.33904980897,1469.83220679914,0.626523785539849,0.373476214460151,115,116,34,29,32
2022-11-29,2023,0,,DET,NYK,1367.20560036697,1493.41148027363,0.46235806396531565,0.5376419360346844,1347.4018431952,1513.2152374454,,,,,,,1345.51083942872,1505.38429480865,0.389921996683709,0.610078003316291,110,140,21,16,19
2022-11-29,2023,0,,DAL,GSW,1554.64779695878,1607.86735022469,0.5669185677185187,0.4330814322814813,1559.31549610981,1603.19965107366,,,,,,,1581.10095257091,1584.21341967417,0.600965027791744,0.399034972208256,116,113,81,37,59
2022-11-29,2023,0,,POR,LAC,1418.60052340034,1493.20692392989,0.5364793933212827,0.4635206066787173,1410.13157917307,1501.67586815716,,,,,,,1427.86368984597,1431.98323267326,0.581630889016162,0.418369110983838,112,118,24,71,48
2022-11-30,2023,0,,ORL,ATL,1341.83485861833,1525.17377336502,0.3823141464906976,0.6176858535093024,1331.33502165922,1535.67361032413,,,,,,,1290.86015879603,1560.21712143504,0.241883903596792,0.758116096403208,108,125,18,12,15
2022-11-30,2023,0,,CLE,PHI,1558.75988246977,1591.78313849637,0.5952107855164316,0.4047892144835684,1574.74143352995,1575.80158743619,,,,,,,1539.74055901406,1578.96396149882,0.554782400358341,0.445217599641659,113,85,73,25,49
2022-11-30,2023,0,,NYK,MIL,1513.2152374454,1582.76148941397,0.5437145701549003,0.4562854298450997,1504.5964643329,1591.38026252647,,,,,,,1523.89341061824,1619.99771172913,0.400379386233972,0.599620613766028,103,109,77,29,53
2022-11-30,2023,0,,BOS,MIA,1690.22397978082,1561.98184478889,0.7881595829041145,0.21184041709588552,1694.61371148318,1557.59211308653,,,,,,,1693.22558801181,1511.15219633217,0.815582021604811,0.184417978395189,134,121,85,13,49
2022-11-30,2023,0,,BRK,WAS,1533.11078428226,1467.07712285955,0.7222734046714998,0.2777265953285002,1536.90233304354,1463.28557409827,,,,,,,1544.14885797071,1476.06489549678,0.691382318237994,0.308617681762006,113,107,55,57,56
2022-11-30,2023,0,,MIN,MEM,1501.17071129882,1587.65574635633,0.519439793903006,0.480560206096994,1509.80368282659,1579.02277482856,,,,,,,1508.78674743417,1582.46925421347,0.506911109005126,0.493088890994874,109,101,69,35,52
2022-11-30,2023,0,,NOP,TOR,1584.98247386573,1546.31450565265,0.6895972301982713,0.31040276980172865,1593.49348877015,1537.80349074823,,,,,,,1546.32611868007,1587.70002486059,0.551375480000881,0.448624519999119,126,108,76,31,54
2022-11-30,2023,0,,OKC,SAS,1397.5159580092,1376.38031563363,0.6675917187249983,0.33240828127500166,1403.01876534845,1370.87750829438,,,,,,,1310.34385366479,1363.27862437705,0.539210994608886,0.460789005391114,119,111,3,1,2
2022-11-30,2023,0,,DEN,HOU,1556.4927889686,1353.87973649791,0.8509384839334131,0.1490615160665869,1560.42433455101,1349.9481909155,,,,,,,1578.49397825564,1333.13258576901,0.889581780305333,0.110418219694667,120,100,29,0,15
2022-11-30,2023,0,,UTA,LAC,1525.77488034895,1501.67586815716,0.6713663454071429,0.3286336545928571,1533.10091115319,1494.34983735292,,,,,,,1501.35984377502,1430.46536672785,0.789589440403195,0.210410559596805,125,112,36,43,40
2022-11-30,2023,0,,PHO,CHI,1620.30531731613,1489.85519583855,0.7902739555949181,0.2097260444050819,1625.903866215,1484.25664693968,,,,,,,1572.75539700232,1508.81882699589,0.695253146438175,0.304746853561825,132,113,67,25,46
2022-11-30,2023,0,,SAC,IND,1475.79800943159,1463.95741561288,0.6556133521097052,0.34438664789029483,1487.2209377988,1452.53448724567,,,,,,,1490.76821993675,1477.31671104878,0.62180229409444,0.37819770590556,137,114,44,50,47
2022-11-30,2023,0,,LAL,POR,1439.31188351547,1410.13157917307,0.6777872939481125,0.32221270605188745,1448.54479146448,1400.89867122406,,,,,,,1484.2578342817,1343.12591628475,0.82128044324516,0.17871955675484,128,109,18,16,17
2022-12-01,2023,0,,DET,DAL,1347.4018431952,1559.31549610981,0.34429169773967605,0.655708302260324,1358.53986905667,1548.17747024834,,,,,,,1334.32312776053,1584.70710933143,0.278749909182703,0.721250090817297,131,125,30,11,21
2022-12-02,2023,0,,CHO,WAS,1441.57399085448,1463.28557409827,0.610797178317415,0.389202821682585,1444.53479945154,1460.32476550121,,,,,,,1373.34315706179,1472.46339357502,0.466353695542511,0.533646304457489,117,116,21,33,27
2022-12-02,2023,0,,CLE,ORL,1574.74143352995,1331.33502165922,0.8783402904966959,0.12165970950330407,1576.84328193018,1329.23317325899,,,,,,,1556.39212663881,1286.15693594108,0.883598557146361,0.116401442853639,107,96,17,2,10
2022-12-02,2023,0,,BRK,TOR,1536.90233304354,1537.80349074823,0.6388690323840212,0.36113096761597885,1543.41628729398,1531.28953649779,,,,,,,1554.57821123875,1581.5209377219,0.572870330942962,0.427129669057038,114,105,76,58,67
2022-12-02,2023,0,,ATL,DEN,1535.67361032413,1560.42433455101,0.6066302974295323,0.39336970257046766,1542.41107071869,1553.68687415645,,,,,,,1519.10755366478,1586.28479523782,0.524961504961828,0.475038495038172,117,109,71,21,46
2022-12-02,2023,0,,MIL,LAL,1591.38026252647,1448.54479146448,0.8018462027383889,0.1981537972616111,1578.79252055175,1461.1325334392,,,,,,,1626.97075066222,1466.30838599774,0.801587870754699,0.198412129245301,129,133,68,8,38
2022-12-02,2023,0,,BOS,MIA,1694.61371148318,1557.59211308653,0.7964748547376436,0.20352514526235643,1682.18205328015,1570.02377128956,,,,,,,1695.4802756622,1553.61076720274,0.772469989333928,0.227530010666072,116,120,90,18,54
2022-12-02,2023,0,,MEM,PHI,1579.02277482856,1575.80158743619,0.6443256998335292,0.35567430016647084,1584.98868335468,1569.83567891007,,,,,,,1594.13203378892,1567.12328422726,0.638917573615588,0.361082426384412,117,109,80,10,45
